INFO 2020-10-27 21:28:52,736 basehttp 154 "GET /static/xadmin/vendor/select2/select2.js HTTP/1.1" 200 104906
INFO 2020-10-27 21:28:52,739 basehttp 154 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 200 1948
WARNING 2020-10-27 21:28:52,744 basehttp 154 "GET /static/xadmin/vendor/select2/select2_locale_zh-Hans.js HTTP/1.1" 404 1772
INFO 2020-10-27 21:28:52,747 basehttp 154 "GET /static/xadmin/js/xadmin.widget.select.js HTTP/1.1" 200 1344
WARNING 2020-10-27 21:28:52,814 basehttp 154 "GET /static/xadmin/vendor/select2/select2_locale_zh-Hans.js HTTP/1.1" 404 1772
INFO 2020-10-27 21:30:23,638 basehttp 154 "GET /xadmin/xadmin/log/ HTTP/1.1" 200 29030
WARNING 2020-10-27 21:30:23,671 basehttp 154 "GET /static/xadmin/vendor/select2/select2_locale_zh-Hans.js HTTP/1.1" 404 1772
INFO 2020-10-27 21:30:23,674 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
WARNING 2020-10-27 21:30:23,741 basehttp 154 "GET /static/xadmin/vendor/select2/select2_locale_zh-Hans.js HTTP/1.1" 404 1772
INFO 2020-10-27 21:30:26,742 basehttp 154 "GET /xadmin/reversion/revision/ HTTP/1.1" 200 27868
WARNING 2020-10-27 21:30:26,763 basehttp 154 "GET /static/xadmin/vendor/select2/select2_locale_zh-Hans.js HTTP/1.1" 404 1772
INFO 2020-10-27 21:30:26,768 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
WARNING 2020-10-27 21:30:26,844 basehttp 154 "GET /static/xadmin/vendor/select2/select2_locale_zh-Hans.js HTTP/1.1" 404 1772
INFO 2020-10-27 21:30:31,260 basehttp 154 "GET /xadmin/auth/user/ HTTP/1.1" 200 32761
INFO 2020-10-27 21:30:31,279 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 200 4198
INFO 2020-10-27 21:30:31,287 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2020-10-27 21:32:02,928 autoreload 217 /home/moluo/Desktop/luffy/luffyapi/luffyapi/apps/home/adminx.py changed, reloading.
INFO 2020-10-27 21:32:03,719 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-27 21:33:10,905 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-27 21:33:27,455 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-27 21:34:59,095 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-27 21:35:09,781 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 14368
INFO 2020-10-27 21:35:16,421 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 14368
INFO 2020-10-27 21:35:16,445 basehttp 154 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 304 0
